train_id,station_code,station_order,prev_delay,delay_arrival,target_delay,station_code_enc,train_id_enc,simulated_arrival_time
15960,FLK,34,71.0,74,70.0,95,33,2024-01-02 10:14:00
15960,DQG,35,74.0,70,71.0,83,33,2024-01-02 11:10:00
15960,NMX,36,70.0,71,75.0,200,33,2024-01-02 12:11:00
15960,JPE,37,71.0,75,45.0,126,33,2024-01-02 13:15:00
15960,NJP,38,75.0,45,56.0,195,33,2024-01-02 13:45:00
15960,AUB,39,45.0,56,61.0,13,33,2024-01-02 14:56:00
15960,KNE,40,56.0,61,71.0,141,33,2024-01-02 16:01:00
15960,HCR,41,61.0,71,60.0,105,33,2024-01-02 17:11:00
15960,SM,42,71.0,60,39.0,242,33,2024-01-02 18:00:00
15960,MLDT,43,60.0,39,42.0,169,33,2024-01-02 18:39:00
15960,NFK,44,39.0,42,42.0,187,33,2024-01-02 19:42:00
15960,DGLE,45,42.0,42,42.0,71,33,2024-01-02 20:42:00
15960,NILE,46,42.0,42,45.0,194,33,2024-01-02 21:42:00
15960,JRLE,47,42.0,45,39.0,127,33,2024-01-02 22:45:00
15960,AZ,48,45.0,39,42.0,15,33,2024-01-02 23:39:00
15960,KGLE,49,39.0,42,47.0,133,33,2024-01-03 00:42:00
15960,SALE,50,42.0,47,39.0,232,33,2024-01-03 01:47:00
15960,KWAE,51,47.0,39,40.0,151,33,2024-01-03 02:39:00
15960,NDAE,52,39.0,40,42.0,185,33,2024-01-03 03:40:00
15960,ABKA,53,40.0,42,40.0,0,33,2024-01-03 04:42:00
15960,BDC,54,42.0,40,13.0,23,33,2024-01-03 05:40:00
20501,AGTL,1,0.0,11,23.0,5,34,2024-01-01 00:11:00
20501,ABSA,2,11.0,23,18.0,1,34,2024-01-01 01:23:00
20501,DMR,3,23.0,18,17.0,79,34,2024-01-01 02:18:00
20501,NKMG,4,18.0,17,23.0,197,34,2024-01-01 03:17:00
20501,BPB,5,17.0,23,22.0,41,34,2024-01-01 04:23:00
20501,HJI,6,23.0,22,25.0,108,34,2024-01-01 05:22:00
20501,GHY,7,22.0,25,29.0,100,34,2024-01-01 06:25:00
20501,RNY,8,25.0,29,43.0,227,34,2024-01-01 07:29:00
20501,BPRD,9,29.0,43,47.0,42,34,2024-01-01 08:43:00
20501,NJP,10,43.0,47,44.0,195,34,2024-01-01 09:47:00
20501,MLDT,11,47.0,44,41.0,169,34,2024-01-01 10:44:00
20501,BGP,12,44.0,41,41.0,25,34,2024-01-01 11:41:00
20501,JMP,13,41.0,41,43.0,124,34,2024-01-01 12:41:00
20501,PNBE,14,41.0,43,55.0,214,34,2024-01-01 13:43:00
20501,KIR,15,43.0,55,70.0,136,34,2024-01-01 14:55:00
20501,BJU,16,55.0,70,57.0,32,34,2024-01-01 16:10:00
20501,PPTA,17,70.0,57,50.0,217,34,2024-01-01 16:57:00
20501,DDU,18,57.0,50,89.0,69,34,2024-01-01 17:50:00
20501,CNB,19,50.0,89,98.0,62,34,2024-01-01 19:29:00
20503,DBRG,1,0.0,5,14.0,67,35,2024-01-01 00:05:00
20503,MRHT,2,5.0,14,13.0,172,35,2024-01-01 01:14:00
20503,SLGR,3,14.0,13,16.0,241,35,2024-01-01 02:13:00
20503,MXN,4,13.0,16,20.0,177,35,2024-01-01 03:16:00
20503,DMV,5,16.0,20,17.0,80,35,2024-01-01 04:20:00
20503,LMG,6,20.0,17,11.0,160,35,2024-01-01 05:17:00
20503,GHY,7,17.0,11,13.0,100,35,2024-01-01 06:11:00
20503,BNGN,8,11.0,13,25.0,37,35,2024-01-01 07:13:00
20503,NBQ,9,13.0,25,24.0,183,35,2024-01-01 08:25:00
20503,KOJ,10,25.0,24,37.0,145,35,2024-01-01 09:24:00
20503,NOQ,11,24.0,37,38.0,203,35,2024-01-01 10:37:00
20503,NCB,12,37.0,38,30.0,184,35,2024-01-01 11:38:00
20503,NJP,13,38.0,30,42.0,195,35,2024-01-01 12:30:00
20503,KNE,14,30.0,42,34.0,141,35,2024-01-01 13:42:00
20503,KIR,15,42.0,34,29.0,136,35,2024-01-01 14:34:00
20503,SPJ,16,34.0,29,35.0,245,35,2024-01-01 15:29:00
20503,MFP,17,29.0,35,33.0,166,35,2024-01-01 16:35:00
20503,HJP,18,35.0,33,28.0,109,35,2024-01-01 17:33:00
20503,CPR,19,33.0,28,38.0,65,35,2024-01-01 18:28:00
20503,BUI,20,28.0,38,31.0,51,35,2024-01-01 19:38:00
20503,BSB,21,38.0,31,34.0,45,35,2024-01-01 20:31:00
20503,LKO,22,31.0,34,42.0,157,35,2024-01-01 21:34:00
20503,BE,23,34.0,42,39.0,24,35,2024-01-01 22:42:00
20503,MB,24,42.0,39,43.0,163,35,2024-01-01 23:39:00
20504,NDLS,1,0.0,1,11.0,186,36,2024-01-01 00:01:00
20504,MB,2,1.0,11,30.0,163,36,2024-01-01 01:11:00
20504,BE,3,11.0,30,35.0,24,36,2024-01-01 02:30:00
20504,LKO,4,30.0,35,34.0,157,36,2024-01-01 03:35:00
20504,BSB,5,35.0,34,47.0,45,36,2024-01-01 04:34:00
20504,BUI,6,34.0,47,53.0,51,36,2024-01-01 05:47:00
20504,CPR,7,47.0,53,50.0,65,36,2024-01-01 06:53:00
20504,HJP,8,53.0,50,57.0,109,36,2024-01-01 07:50:00
20504,MFP,9,50.0,57,52.0,166,36,2024-01-01 08:57:00
20504,SPJ,10,57.0,52,48.0,245,36,2024-01-01 09:52:00
20504,KIR,11,52.0,48,68.0,136,36,2024-01-01 10:48:00
20504,KNE,12,48.0,68,57.0,141,36,2024-01-01 12:08:00
20504,NJP,13,68.0,57,47.0,195,36,2024-01-01 12:57:00
20504,NCB,14,57.0,47,44.0,184,36,2024-01-01 13:47:00
20504,NOQ,15,47.0,44,57.0,203,36,2024-01-01 14:44:00
20504,KOJ,16,44.0,57,45.0,145,36,2024-01-01 15:57:00
20504,NBQ,17,57.0,45,85.0,183,36,2024-01-01 16:45:00
20504,GHY,18,45.0,85,83.0,100,36,2024-01-01 18:25:00
20504,LMG,19,85.0,83,109.0,160,36,2024-01-01 19:23:00
20504,DMV,20,83.0,109,69.0,80,36,2024-01-01 20:49:00
20504,MXN,21,109.0,69,72.0,177,36,2024-01-01 21:09:00
20504,SLGR,22,69.0,72,70.0,241,36,2024-01-01 22:12:00
20504,MRHT,23,72.0,70,59.0,172,36,2024-01-01 23:10:00
22449,GHY,1,0.0,5,38.0,100,37,2024-01-01 00:05:00
22449,GLPT,2,5.0,38,18.0,102,37,2024-01-01 01:38:00
22449,NBQ,3,38.0,18,36.0,183,37,2024-01-01 02:18:00
22449,NJP,4,18.0,36,50.0,195,37,2024-01-01 03:36:00
22449,KNE,5,36.0,50,21.0,141,37,2024-01-01 04:50:00
22449,KIR,6,50.0,21,34.0,136,37,2024-01-01 05:21:00
22449,BJU,7,21.0,34,24.0,32,37,2024-01-01 06:34:00
22449,PPTA,8,34.0,24,28.0,217,37,2024-01-01 07:24:00
22449,DDU,9,24.0,28,70.0,69,37,2024-01-01 08:28:00
22449,PRYJ,10,28.0,70,92.0,219,37,2024-01-01 10:10:00
22449,CNB,11,70.0,92,101.0,62,37,2024-01-01 11:32:00
22450,NDLS,1,0.0,17,82.0,186,38,2024-01-01 00:17:00
22450,CNB,2,17.0,82,107.0,62,38,2024-01-01 02:22:00
22450,PRYJ,3,82.0,107,109.0,219,38,2024-01-01 03:47:00
22450,DDU,4,107.0,109,131.0,69,38,2024-01-01 04:49:00
22450,PPTA,5,109.0,131,177.0,217,38,2024-01-01 06:11:00
22450,BJU,6,131.0,177,143.0,32,38,2024-01-01 07:57:00
22450,KIR,7,177.0,143,166.0,136,38,2024-01-01 08:23:00
22450,KNE,8,143.0,166,171.0,141,38,2024-01-01 09:46:00
22450,NJP,9,166.0,171,179.0,195,38,2024-01-01 10:51:00
22450,NBQ,10,171.0,179,187.0,183,38,2024-01-01 11:59:00
22450,GLPT,11,179.0,187,150.0,102,38,2024-01-01 13:07:00
22501,SMVB,1,0.0,11,27.0,243,39,2024-01-01 00:11:00
22501,KJM,2,11.0,27,35.0,138,39,2024-01-01 01:27:00
22501,BWT,3,27.0,35,23.0,54,39,2024-01-01 02:35:00
22501,JTJ,4,35.0,23,19.0,129,39,2024-01-01 03:23:00
22501,KPD,5,23.0,19,23.0,147,39,2024-01-01 04:19:00
22501,PER,6,19.0,23,44.0,209,39,2024-01-01 05:23:00
22501,NLR,7,23.0,44,48.0,198,39,2024-01-01 06:44:00
22501,OGL,8,44.0,48,51.0,206,39,2024-01-01 07:48:00
22501,BZA,9,48.0,51,87.0,57,39,2024-01-01 08:51:00
22501,RJY,10,51.0,87,103.0,225,39,2024-01-01 10:27:00
22501,VSKP,11,87.0,103,113.0,265,39,2024-01-01 11:43:00
22501,VZM,12,103.0,113,106.0,266,39,2024-01-01 12:53:00
22501,BAM,13,113.0,106,123.0,18,39,2024-01-01 13:46:00
22501,KUR,14,106.0,123,129.0,150,39,2024-01-01 15:03:00
22501,BBS,15,123.0,129,122.0,22,39,2024-01-01 16:09:00
22501,CTC,16,129.0,122,144.0,66,39,2024-01-01 17:02:00
22501,BLS,17,122.0,144,158.0,35,39,2024-01-01 18:24:00
22501,KGP,18,144.0,158,169.0,134,39,2024-01-01 19:38:00
22501,DKAE,19,158.0,169,210.0,74,39,2024-01-01 20:49:00
22501,BHP,20,169.0,210,236.0,29,39,2024-01-01 22:30:00
22501,RPH,21,210.0,236,231.0,230,39,2024-01-01 23:56:00
22501,MLDT,22,236.0,231,266.0,169,39,2024-01-02 00:51:00
22501,KNE,23,231.0,266,266.0,141,39,2024-01-02 02:26:00
22501,NJP,24,266.0,266,252.0,195,39,2024-01-02 03:26:00
22501,JPE,25,266.0,252,272.0,126,39,2024-01-02 04:12:00
22501,NCB,26,252.0,272,270.0,184,39,2024-01-02 05:32:00
22501,NOQ,27,272.0,270,251.0,203,39,2024-01-02 06:30:00
22501,NBQ,28,270.0,251,256.0,183,39,2024-01-02 07:11:00
22501,GLPT,29,251.0,256,254.0,102,39,2024-01-02 08:16:00
22501,GHY,30,256.0,254,281.0,100,39,2024-01-02 09:14:00
22501,LMG,31,254.0,281,290.0,160,39,2024-01-02 10:41:00
22501,DPU,32,281.0,290,298.0,82,39,2024-01-02 11:50:00
22501,DMV,33,290.0,298,283.0,80,39,2024-01-02 12:58:00
22501,FKG,34,298.0,283,250.0,93,39,2024-01-02 13:43:00
22501,MXN,35,283.0,250,259.0,177,39,2024-01-02 14:10:00
22501,SLGR,36,250.0,259,249.0,241,39,2024-01-02 15:19:00
22501,SRTN,37,259.0,249,248.0,247,39,2024-01-02 16:09:00
22501,MRHT,38,249.0,248,261.0,172,39,2024-01-02 17:08:00
22501,DBRG,39,248.0,261,250.0,67,39,2024-01-02 18:21:00
22502,NTSK,1,0.0,13,21.0,205,40,2024-01-01 00:13:00
22502,DBRG,2,13.0,21,33.0,67,40,2024-01-01 01:21:00
22502,MRHT,3,21.0,33,29.0,172,40,2024-01-01 02:33:00
22502,SRTN,4,33.0,29,27.0,247,40,2024-01-01 03:29:00
22502,SLGR,5,29.0,27,28.0,241,40,2024-01-01 04:27:00
22502,MXN,6,27.0,28,18.0,177,40,2024-01-01 05:28:00
22502,FKG,7,28.0,18,43.0,93,40,2024-01-01 06:18:00
22502,DMV,8,18.0,43,45.0,80,40,2024-01-01 07:43:00
22502,DPU,9,43.0,45,36.0,82,40,2024-01-01 08:45:00
22502,LMG,10,45.0,36,22.0,160,40,2024-01-01 09:36:00
22502,GHY,11,36.0,22,62.0,100,40,2024-01-01 10:22:00
22502,GLPT,12,22.0,62,49.0,102,40,2024-01-01 12:02:00
22502,NBQ,13,62.0,49,66.0,183,40,2024-01-01 12:49:00
22502,NOQ,14,49.0,66,76.0,203,40,2024-01-01 14:06:00
22502,NCB,15,66.0,76,57.0,184,40,2024-01-01 15:16:00
22502,JPE,16,76.0,57,49.0,126,40,2024-01-01 15:57:00
22502,NJP,17,57.0,49,75.0,195,40,2024-01-01 16:49:00
22502,KNE,18,49.0,75,43.0,141,40,2024-01-01 18:15:00
22502,MLDT,19,75.0,43,53.0,169,40,2024-01-01 18:43:00
22502,RPH,20,43.0,53,63.0,230,40,2024-01-01 19:53:00
22502,BHP,21,53.0,63,88.0,29,40,2024-01-01 21:03:00
22502,DKAE,22,63.0,88,89.0,74,40,2024-01-01 22:28:00
22502,KGP,23,88.0,89,90.0,134,40,2024-01-01 23:29:00
22502,BLS,24,89.0,90,114.0,35,40,2024-01-02 00:30:00
22502,CTC,25,90.0,114,114.0,66,40,2024-01-02 01:54:00
22502,BBS,26,114.0,114,117.0,22,40,2024-01-02 02:54:00
22502,KUR,27,114.0,117,131.0,150,40,2024-01-02 03:57:00
22502,BAM,28,117.0,131,124.0,18,40,2024-01-02 05:11:00
22502,VZM,29,131.0,124,125.0,266,40,2024-01-02 06:04:00
22502,VSKP,30,124.0,125,158.0,265,40,2024-01-02 07:05:00
22502,RJY,31,125.0,158,175.0,225,40,2024-01-02 08:38:00
22502,BZA,32,158.0,175,184.0,57,40,2024-01-02 09:55:00
22502,OGL,33,175.0,184,196.0,206,40,2024-01-02 11:04:00
22502,NLR,34,184.0,196,210.0,198,40,2024-01-02 12:16:00
22502,PER,35,196.0,210,206.0,209,40,2024-01-02 13:30:00
22502,KPD,36,210.0,206,208.0,147,40,2024-01-02 14:26:00
22502,JTJ,37,206.0,208,209.0,129,40,2024-01-02 15:28:00
22502,KJM,38,208.0,209,168.0,138,40,2024-01-02 16:29:00
22512,KYQ,1,0.0,6,23.0,154,41,2024-01-01 00:06:00
22512,NBQ,2,6.0,23,49.0,183,41,2024-01-01 01:23:00
22512,APDJ,3,23.0,49,44.0,10,41,2024-01-01 02:49:00
22512,HSA,4,49.0,44,37.0,113,41,2024-01-01 03:44:00
22512,SGUJ,5,44.0,37,48.0,239,41,2024-01-01 04:37:00
22512,NJP,6,37.0,48,49.0,195,41,2024-01-01 05:48:00
22512,MLDT,7,48.0,49,51.0,169,41,2024-01-01 06:49:00
22512,PKR,8,49.0,51,55.0,212,41,2024-01-01 07:51:00
22512,RPH,9,51.0,55,60.0,230,41,2024-01-01 08:55:00
22512,BHP,10,55.0,60,58.0,29,41,2024-01-01 10:00:00
22512,BWN,11,60.0,58,72.0,53,41,2024-01-01 10:58:00
22512,DKAE,12,58.0,72,90.0,74,41,2024-01-01 12:12:00
22512,KGP,13,72.0,90,125.0,134,41,2024-01-01 13:30:00
22512,TATA,14,90.0,125,141.0,254,41,2024-01-01 15:05:00
22512,CKP,15,125.0,141,165.0,60,41,2024-01-01 16:21:00
22512,ROU,16,141.0,165,179.0,229,41,2024-01-01 17:45:00
22512,JSG,17,165.0,179,199.0,128,41,2024-01-01 18:59:00
22512,RIG,18,179.0,199,143.0,224,41,2024-01-01 20:19:00
22512,KHS,19,199.0,143,220.0,135,41,2024-01-01 20:23:00
22512,BSP,20,143.0,220,242.0,47,41,2024-01-01 22:40:00
22512,R,21,220.0,242,279.0,223,41,2024-01-02 00:02:00
22512,G,22,242.0,279,288.0,98,41,2024-01-02 01:39:00
22512,NGP,23,279.0,288,272.0,189,41,2024-01-02 02:48:00
22512,AK,24,288.0,272,292.0,8,41,2024-01-02 03:32:00
22512,BSL,25,272.0,292,313.0,46,41,2024-01-02 04:52:00
22512,MMR,26,292.0,313,336.0,170,41,2024-01-02 06:13:00
22512,KYN,27,313.0,336,419.0,153,41,2024-01-02 07:36:00
22512,TNA,28,336.0,419,289.0,259,41,2024-01-02 09:59:00
